	performance	mean	median	min	max	ontologyGroup	group	sortingMethod	features	rna_type
0	accuracy_mean	0.7487118155619595	0.7699999999999999	0.464	0.9376666666666668	all	NFb	mann_whitney_pval	Ulzm-peaks	lincrna
1	accuracy_std	0.04670677145752391	0.046121518236550335	0.02586503431275512	0.08020996751581992	all	NFb	mann_whitney_pval	Ulzm-peaks	lincrna
2	f1_mean	0.7244202488193467	0.7463719858603456	0.4392981781978532	0.9362235125645704	all	NFb	mann_whitney_pval	Ulzm-peaks	lincrna
3	f1_std	0.058038628301850664	0.0563026985079125	0.02808347965546348	0.13043490706634994	all	NFb	mann_whitney_pval	Ulzm-peaks	lincrna
4	precision_mean	0.7885413874247263	0.8105370572455203	0.4662257328035677	0.9606810029786864	all	NFb	mann_whitney_pval	Ulzm-peaks	lincrna
5	precision_std	0.0777277137320932	0.07598518318162836	0.03234558582297741	0.14483181411258705	all	NFb	mann_whitney_pval	Ulzm-peaks	lincrna
6	recall_mean	0.6832770233945197	0.7002684921911324	0.3718240994990916	0.9364636181786874	all	NFb	mann_whitney_pval	Ulzm-peaks	lincrna
7	recall_std	0.08627890951009519	0.08127149263124135	0.04211140431644121	0.23600276100969764	all	NFb	mann_whitney_pval	Ulzm-peaks	lincrna
8	accuracy_mean	0.732739837398374	0.7398333333333333	0.6033333333333333	0.8271666666666665	lymphoMyeloid	NFb	mann_whitney_pval	Ulzm-peaks	lincrna
9	accuracy_std	0.0483404279172538	0.04671753180314408	0.03639902318591652	0.08020996751581992	lymphoMyeloid	NFb	mann_whitney_pval	Ulzm-peaks	lincrna
10	f1_mean	0.7089185509044547	0.7190196707268274	0.5683176560871306	0.816201103499177	lymphoMyeloid	NFb	mann_whitney_pval	Ulzm-peaks	lincrna
11	f1_std	0.05842429215390616	0.05610059425912637	0.04466863495582261	0.0861424866685996	lymphoMyeloid	NFb	mann_whitney_pval	Ulzm-peaks	lincrna
12	precision_mean	0.7721397760329933	0.7913787197544982	0.6249258200342845	0.8776947818733055	lymphoMyeloid	NFb	mann_whitney_pval	Ulzm-peaks	lincrna
13	precision_std	0.08138167224265863	0.07966244346815486	0.06354453172783506	0.11014213277904147	lymphoMyeloid	NFb	mann_whitney_pval	Ulzm-peaks	lincrna
14	recall_mean	0.6676251152127965	0.6678475666889645	0.5107426789811218	0.7866500503444829	lymphoMyeloid	NFb	mann_whitney_pval	Ulzm-peaks	lincrna
15	recall_std	0.08552500407092649	0.08230510000850365	0.06809205310731113	0.1346889700817092	lymphoMyeloid	NFb	mann_whitney_pval	Ulzm-peaks	lincrna
16	accuracy_mean	0.7508518518518518	0.7749166666666666	0.464	0.9376666666666668	nonLymphoMyeloid	NFb	mann_whitney_pval	Ulzm-peaks	lincrna
17	accuracy_std	0.04648788284690651	0.04579760594310285	0.02586503431275512	0.07605023924281164	nonLymphoMyeloid	NFb	mann_whitney_pval	Ulzm-peaks	lincrna
18	f1_mean	0.7264972737033684	0.752695317172405	0.4392981781978532	0.9362235125645704	nonLymphoMyeloid	NFb	mann_whitney_pval	Ulzm-peaks	lincrna
19	f1_std	0.057986954387032774	0.05654816717118678	0.02808347965546348	0.13043490706634994	nonLymphoMyeloid	NFb	mann_whitney_pval	Ulzm-peaks	lincrna
20	precision_mean	0.7907389889510696	0.8127001438886479	0.4662257328035677	0.9606810029786864	nonLymphoMyeloid	NFb	mann_whitney_pval	Ulzm-peaks	lincrna
21	precision_std	0.07723813105584096	0.074725342672116	0.03234558582297741	0.14483181411258705	nonLymphoMyeloid	NFb	mann_whitney_pval	Ulzm-peaks	lincrna
22	recall_mean	0.6853741744907637	0.703749693930628	0.3718240994990916	0.9364636181786874	nonLymphoMyeloid	NFb	mann_whitney_pval	Ulzm-peaks	lincrna
23	recall_std	0.08637992298397074	0.08114159769780432	0.04211140431644121	0.23600276100969764	nonLymphoMyeloid	NFb	mann_whitney_pval	Ulzm-peaks	lincrna
24	accuracy_mean	-0.018112014453477765	-0.035083333333333244	0.13933333333333325	-0.11050000000000026	Delta	NFb	mann_whitney_pval	Ulzm-peaks	lincrna
25	accuracy_std	0.0018525450703472876	0.0009199258600412277	0.010533988873161402	0.004159728273008284	Delta	NFb	mann_whitney_pval	Ulzm-peaks	lincrna
26	f1_mean	-0.017578722798913704	-0.033675646445577634	0.12901947788927737	-0.12002240906539341	Delta	NFb	mann_whitney_pval	Ulzm-peaks	lincrna
27	f1_std	0.00043733776687338716	-0.00044757291206041355	0.016585155300359127	-0.044292420397750346	Delta	NFb	mann_whitney_pval	Ulzm-peaks	lincrna
28	precision_mean	-0.018599212918076313	-0.021321424134149614	0.15870008723071682	-0.0829862211053809	Delta	NFb	mann_whitney_pval	Ulzm-peaks	lincrna
29	precision_std	0.004143541186817673	0.00493710079603886	0.031198945904857646	-0.03468968133354558	Delta	NFb	mann_whitney_pval	Ulzm-peaks	lincrna
30	recall_mean	-0.017749059277967105	-0.03590212724166353	0.13891857948203018	-0.14981356783420452	Delta	NFb	mann_whitney_pval	Ulzm-peaks	lincrna
31	recall_std	-0.0008549189130442475	0.0011635023106993242	0.02598064879086992	-0.10131379092798845	Delta	NFb	mann_whitney_pval	Ulzm-peaks	lincrna
0	accuracy_mean	0.7494538904899135	0.7745000000000001	0.4776666666666667	0.941	all	bNF	mann_whitney_pval	Ulz	lincrna
1	accuracy_std	0.04973540893777161	0.045255754698527946	0.025703436864876	0.18708843719838308	all	bNF	mann_whitney_pval	Ulz	lincrna
2	f1_mean	0.7520178882671857	0.7820033257977382	0.3444255754581713	0.9406815062213034	all	bNF	mann_whitney_pval	Ulz	lincrna
3	f1_std	0.06789036410075618	0.04726194379349784	0.026849288236444887	0.3608717589281728	all	bNF	mann_whitney_pval	Ulz	lincrna
4	precision_mean	0.7184109545906638	0.7469523627358964	0.3043417801949536	0.9531654631837924	all	bNF	mann_whitney_pval	Ulz	lincrna
5	precision_std	0.08470450581853341	0.0678078470494943	0.03838419454680486	0.3502081941217653	all	bNF	mann_whitney_pval	Ulz	lincrna
6	recall_mean	0.8094992034883214	0.8368436963689359	0.4825484358447798	0.9560785343331104	all	bNF	mann_whitney_pval	Ulz	lincrna
7	recall_std	0.09801111849445193	0.06741963737838126	0.03738224745906567	0.4842044266671698	all	bNF	mann_whitney_pval	Ulz	lincrna
8	accuracy_mean	0.7359065040650407	0.7571666666666667	0.4776666666666667	0.8304999999999998	lymphoMyeloid	bNF	mann_whitney_pval	Ulz	lincrna
9	accuracy_std	0.05185816677403799	0.04620485784946091	0.037122544812193736	0.17682846364642646	lymphoMyeloid	bNF	mann_whitney_pval	Ulz	lincrna
10	f1_mean	0.7337571709399161	0.772078672885644	0.3444255754581713	0.8344109000348577	lymphoMyeloid	bNF	mann_whitney_pval	Ulz	lincrna
11	f1_std	0.0724820367204832	0.048327965676379515	0.039123659555878834	0.3520630068414849	lymphoMyeloid	bNF	mann_whitney_pval	Ulz	lincrna
12	precision_mean	0.7114450997817885	0.7329059543724934	0.4259952314159989	0.8094483817362219	lymphoMyeloid	bNF	mann_whitney_pval	Ulz	lincrna
13	precision_std	0.09260561165566242	0.06880893374878035	0.05695103110029533	0.3502081941217653	lymphoMyeloid	bNF	mann_whitney_pval	Ulz	lincrna
14	recall_mean	0.79031400403139	0.8246320357275887	0.5045385391937892	0.9276813646450488	lymphoMyeloid	bNF	mann_whitney_pval	Ulz	lincrna
15	recall_std	0.10414195427031235	0.0671053793755207	0.04564805673737589	0.4842044266671698	lymphoMyeloid	bNF	mann_whitney_pval	Ulz	lincrna
16	accuracy_mean	0.7512690631808279	0.7804166666666665	0.4863333333333335	0.941	nonLymphoMyeloid	bNF	mann_whitney_pval	Ulz	lincrna
17	accuracy_std	0.04945098713618036	0.045127596773236286	0.025703436864876	0.18708843719838308	nonLymphoMyeloid	bNF	mann_whitney_pval	Ulz	lincrna
18	f1_mean	0.7544645856868525	0.7853811206559478	0.3663508710645185	0.9406815062213034	nonLymphoMyeloid	bNF	mann_whitney_pval	Ulz	lincrna
19	f1_std	0.06727513999157707	0.0472380933651663	0.026849288236444887	0.3608717589281728	nonLymphoMyeloid	bNF	mann_whitney_pval	Ulz	lincrna
20	precision_mean	0.7193442880781274	0.7505952698579943	0.3043417801949536	0.9531654631837924	nonLymphoMyeloid	bNF	mann_whitney_pval	Ulz	lincrna
21	precision_std	0.08364586091878737	0.06766435756514039	0.03838419454680486	0.3424524161748295	nonLymphoMyeloid	bNF	mann_whitney_pval	Ulz	lincrna
22	recall_mean	0.8120697694286293	0.8368765596686067	0.4825484358447798	0.9560785343331104	nonLymphoMyeloid	bNF	mann_whitney_pval	Ulz	lincrna
23	recall_std	0.09718966664213079	0.06746074575932126	0.03738224745906567	0.4620216387326493	nonLymphoMyeloid	bNF	mann_whitney_pval	Ulz	lincrna
24	accuracy_mean	-0.015362559115787211	-0.023249999999999882	-0.008666666666666822	-0.11050000000000015	Delta	bNF	mann_whitney_pval	Ulz	lincrna
25	accuracy_std	0.00240717963785763	0.0010772610762246268	0.011419107947317736	-0.010259973551956625	Delta	bNF	mann_whitney_pval	Ulz	lincrna
26	f1_mean	-0.02070741474693638	-0.01330244777030376	-0.021925295606347206	-0.10627060618644568	Delta	bNF	mann_whitney_pval	Ulz	lincrna
27	f1_std	0.005206896728906132	0.0010898723112132136	0.012274371319433947	-0.00880875208668791	Delta	bNF	mann_whitney_pval	Ulz	lincrna
28	precision_mean	-0.007899188296338955	-0.0176893154855009	0.12165345122104526	-0.14371708144757045	Delta	bNF	mann_whitney_pval	Ulz	lincrna
29	precision_std	0.00895975073687505	0.0011445761836399587	0.018566836553490465	0.007755777946935771	Delta	bNF	mann_whitney_pval	Ulz	lincrna
30	recall_mean	-0.021755765397239335	-0.012244523941018048	0.021990103349009416	-0.028397169688061608	Delta	bNF	mann_whitney_pval	Ulz	lincrna
31	recall_std	0.006952287628181564	-0.00035536638380055663	0.008265809278310221	0.022182787934520498	Delta	bNF	mann_whitney_pval	Ulz	lincrna
0	accuracy_mean	0.5383890489913544	0.5321666666666667	0.4351666666666668	0.8408333333333333	all	PFmid	fold	final	lincrna
1	accuracy_std	0.052766130278483814	0.0530667818256707	0.03918439315169582	0.06266555850084016	all	PFmid	fold	final	lincrna
2	f1_mean	0.5612145306161116	0.5621822368616602	0.4352365475868695	0.8368239461820388	all	PFmid	fold	final	lincrna
3	f1_std	0.07231871658442876	0.06938094915622202	0.04019520002774255	0.1225369726415646	all	PFmid	fold	final	lincrna
4	precision_mean	0.5402594115590759	0.5328621785068398	0.44847406040615184	0.8472704573145416	all	PFmid	fold	final	lincrna
5	precision_std	0.07840961376090021	0.07607143171329743	0.05532005474939175	0.13068491814808034	all	PFmid	fold	final	lincrna
6	recall_mean	0.622305824231404	0.6247257061847651	0.4408203315517389	0.8326815691472178	all	PFmid	fold	final	lincrna
7	recall_std	0.14772625830463335	0.1456920822266966	0.058474324064487986	0.2273148699879189	all	PFmid	fold	final	lincrna
8	accuracy_mean	0.6040528455284554	0.5853333333333333	0.4920000000000001	0.8408333333333333	lymphoMyeloid	PFmid	fold	final	lincrna
9	accuracy_std	0.052434351250575606	0.05250899393860488	0.03918439315169582	0.06266555850084016	lymphoMyeloid	PFmid	fold	final	lincrna
10	f1_mean	0.5938812829473946	0.5742123931129715	0.4725281247761615	0.8368239461820388	lymphoMyeloid	PFmid	fold	final	lincrna
11	f1_std	0.06472709085640649	0.06602573866437078	0.04178335995401243	0.09193619690541438	lymphoMyeloid	PFmid	fold	final	lincrna
12	precision_mean	0.6125921048267277	0.5943355540845622	0.4962083617633344	0.8472704573145416	lymphoMyeloid	PFmid	fold	final	lincrna
13	precision_std	0.087755783588794	0.08922893852832885	0.06683861254217235	0.11634788295815132	lymphoMyeloid	PFmid	fold	final	lincrna
14	recall_mean	0.5997911981217614	0.5814156479708462	0.4528271324042448	0.8326815691472178	lymphoMyeloid	PFmid	fold	final	lincrna
15	recall_std	0.1143523250380542	0.11238359873819433	0.058474324064487986	0.18158792112402006	lymphoMyeloid	PFmid	fold	final	lincrna
16	accuracy_mean	0.5295909586056645	0.5285	0.4351666666666668	0.6298333333333334	nonLymphoMyeloid	PFmid	fold	final	lincrna
17	accuracy_std	0.052810584331242756	0.05315255755395807	0.0416853291538722	0.06091797764207212	nonLymphoMyeloid	PFmid	fold	final	lincrna
18	f1_mean	0.5568376128200899	0.5602024778973833	0.4352365475868695	0.6849393662664405	nonLymphoMyeloid	PFmid	fold	final	lincrna
19	f1_std	0.07333589519504612	0.07002458507232072	0.04019520002774255	0.1225369726415646	nonLymphoMyeloid	PFmid	fold	final	lincrna
20	precision_mean	0.5305677761866128	0.5302852240169179	0.44847406040615184	0.6112262346650205	nonLymphoMyeloid	PFmid	fold	final	lincrna
21	precision_std	0.07715734917611704	0.0752432280933174	0.05532005474939175	0.13068491814808034	nonLymphoMyeloid	PFmid	fold	final	lincrna
22	recall_mean	0.6253224898212582	0.6311184963512422	0.4408203315517389	0.8249997846814721	nonLymphoMyeloid	PFmid	fold	final	lincrna
23	recall_std	0.15219792910178936	0.14974257927070456	0.09006385077535994	0.2273148699879189	nonLymphoMyeloid	PFmid	fold	final	lincrna
24	accuracy_mean	0.07446188692279088	0.05683333333333329	0.05683333333333329	0.21099999999999997	Delta	PFmid	fold	final	lincrna
25	accuracy_std	-0.00037623308066715017	-0.0006435636153531918	-0.0025009360021763793	0.0017475808587680344	Delta	PFmid	fold	final	lincrna
26	f1_mean	0.037043670127304695	0.014009915215588142	0.03729157718929199	0.15188457991559834	Delta	PFmid	fold	final	lincrna
27	f1_std	-0.008608804338639628	-0.003998846407949938	0.001588159926269879	-0.03060077573615022	Delta	PFmid	fold	final	lincrna
28	precision_mean	0.08202432864011489	0.06405033006764427	0.04773430135718254	0.23604422264952118	Delta	PFmid	fold	final	lincrna
29	precision_std	0.010598434412676966	0.013985710435011442	0.011518557792780604	-0.014337035189929015	Delta	PFmid	fold	final	lincrna
30	recall_mean	-0.02553129169949675	-0.04970284838039596	0.012006800852505939	0.007681784465745745	Delta	PFmid	fold	final	lincrna
31	recall_std	-0.03784560406373516	-0.03735898053251023	-0.03158952671087196	-0.04572694886389883	Delta	PFmid	fold	final	lincrna
0	accuracy_mean	0.8857156580211336	0.8981666666666668	0.4910000000000001	0.9783333333333332	all	NFlb	fold	Ulz	lincrna
1	accuracy_std	0.03911982824268968	0.033636537673587416	0.017559422921421233	0.2231822249991149	all	NFlb	fold	Ulz	lincrna
2	f1_mean	0.8694003809254791	0.8864394847247842	0.3525824513116754	0.9777323513580718	all	NFlb	fold	Ulz	lincrna
3	f1_std	0.050253428507479915	0.03928409361579041	0.0176988679661161	0.3897258332093781	all	NFlb	fold	Ulz	lincrna
4	precision_mean	0.9598291111333644	0.97714647571031	0.3874172665693131	1.0	all	NFlb	fold	Ulz	lincrna
5	precision_std	0.04410593031541833	0.03398059672730385	0.0	0.39756545237663937	all	NFlb	fold	Ulz	lincrna
6	recall_mean	0.8044146994593986	0.8174909563558329	0.5031116349090078	0.9591614706694208	all	NFlb	fold	Ulz	lincrna
7	recall_std	0.07634110360439172	0.06412378623259493	0.03237328000117537	0.4827682642160879	all	NFlb	fold	Ulz	lincrna
8	accuracy_mean	0.8825853658536585	0.8920000000000001	0.5703333333333335	0.9618333333333332	lymphoMyeloid	NFlb	fold	Ulz	lincrna
9	accuracy_std	0.04013927103562714	0.033948899507609626	0.019756152346941325	0.21479421676468746	lymphoMyeloid	NFlb	fold	Ulz	lincrna
10	f1_mean	0.8649361717949926	0.8797132266716343	0.4488681099984555	0.9593867225539621	lymphoMyeloid	NFlb	fold	Ulz	lincrna
11	f1_std	0.051253594211211416	0.039326244128380435	0.02208942754073281	0.3897258332093781	lymphoMyeloid	NFlb	fold	Ulz	lincrna
12	precision_mean	0.9589819862798855	0.97618243077056	0.3874172665693131	1.0	lymphoMyeloid	NFlb	fold	Ulz	lincrna
13	precision_std	0.04345247088822644	0.035191244924771145	0.0	0.3748109574505711	lymphoMyeloid	NFlb	fold	Ulz	lincrna
14	recall_mean	0.7968088786230458	0.8105006684236136	0.5905833928532884	0.9303589437792784	lymphoMyeloid	NFlb	fold	Ulz	lincrna
15	recall_std	0.07747710377550622	0.06425211868969607	0.04013428212249501	0.4827682642160879	lymphoMyeloid	NFlb	fold	Ulz	lincrna
16	accuracy_mean	0.8861350762527233	0.8989166666666667	0.4910000000000001	0.9783333333333332	nonLymphoMyeloid	NFlb	fold	Ulz	lincrna
17	accuracy_std	0.03898323623448565	0.033629929803052946	0.017559422921421233	0.2231822249991149	nonLymphoMyeloid	NFlb	fold	Ulz	lincrna
18	f1_mean	0.8699985265932894	0.8876978444968546	0.3525824513116754	0.9777323513580718	nonLymphoMyeloid	NFlb	fold	Ulz	lincrna
19	f1_std	0.050119419377241375	0.039178593821324284	0.0176988679661161	0.37385992834947135	nonLymphoMyeloid	NFlb	fold	Ulz	lincrna
20	precision_mean	0.9599426147902033	0.9774898956695691	0.4286934396563688	1.0	nonLymphoMyeloid	NFlb	fold	Ulz	lincrna
21	precision_std	0.04419348533670875	0.03386750474873894	0.0	0.39756545237663937	nonLymphoMyeloid	NFlb	fold	Ulz	lincrna
22	recall_mean	0.8054337800289754	0.8206775744280796	0.5031116349090078	0.9591614706694208	nonLymphoMyeloid	NFlb	fold	Ulz	lincrna
23	recall_std	0.07618889443113781	0.06409749808976213	0.03237328000117537	0.4762032835020544	nonLymphoMyeloid	NFlb	fold	Ulz	lincrna
24	accuracy_mean	-0.0035497103990647094	-0.006916666666666571	0.07933333333333337	-0.01649999999999996	Delta	NFlb	fold	Ulz	lincrna
25	accuracy_std	0.0011560348011414867	0.00031896970455667917	0.002196729425520093	-0.008388008234427424	Delta	NFlb	fold	Ulz	lincrna
26	f1_mean	-0.005062354798296753	-0.007984617825220308	0.09628565868678007	-0.018345628804109726	Delta	NFlb	fold	Ulz	lincrna
27	f1_std	0.0011341748339700405	0.0001476503070561505	0.004390559574616711	0.015865904859906743	Delta	NFlb	fold	Ulz	lincrna
28	precision_mean	-0.0009606285103177514	-0.0013074648990091253	-0.04127617308705572	0.0	Delta	NFlb	fold	Ulz	lincrna
29	precision_std	-0.000741014448482312	0.0013237401760322065	0.0	-0.02275449492606829	Delta	NFlb	fold	Ulz	lincrna
30	recall_mean	-0.00862490140592953	-0.01017690600446608	0.08747175794428064	-0.0288025268901424	Delta	NFlb	fold	Ulz	lincrna
31	recall_std	0.0012882093443684073	0.00015462059993394395	0.007761002121319638	0.006564980714033497	Delta	NFlb	fold	Ulz	lincrna
0	accuracy_mean	0.5832468780019212	0.5815	0.4228333333333333	0.7813333333333332	all	NFmid	fold	Ulzm-peak	lincrna
1	accuracy_std	0.052277997010647094	0.05163547445528337	0.04147422224841727	0.06922266809201866	all	NFmid	fold	Ulzm-peak	lincrna
2	f1_mean	0.5368220886904524	0.5320546231005807	0.36701756341820896	0.7735915822344878	all	NFmid	fold	Ulzm-peak	lincrna
3	f1_std	0.07762265567965662	0.07406466516591112	0.050503843980498765	0.2072512571637237	all	NFmid	fold	Ulzm-peak	lincrna
4	precision_mean	0.6088699169432481	0.6111155469066794	0.3761181000103327	0.8064698221626163	all	NFmid	fold	Ulzm-peak	lincrna
5	precision_std	0.09612295815865417	0.09395386613145053	0.06717291347884997	0.18491820413647855	all	NFmid	fold	Ulzm-peak	lincrna
6	recall_mean	0.5078645684098408	0.4973806345019905	0.3246832892744449	0.7627336813069138	all	NFmid	fold	Ulzm-peak	lincrna
7	recall_std	0.12740182767410635	0.11658225873273405	0.07046407260013747	0.32240537112734624	all	NFmid	fold	Ulzm-peak	lincrna
8	accuracy_mean	0.604329268292683	0.6118333333333333	0.4583333333333333	0.7813333333333332	lymphoMyeloid	NFmid	fold	Ulzm-peak	lincrna
9	accuracy_std	0.053086883491992615	0.0526442462826344	0.044995061457403916	0.06922266809201866	lymphoMyeloid	NFmid	fold	Ulzm-peak	lincrna
10	f1_mean	0.5638078661052316	0.5680900706774493	0.3788333056135816	0.7735915822344878	lymphoMyeloid	NFmid	fold	Ulzm-peak	lincrna
11	f1_std	0.07731706160535648	0.06973875192126175	0.050503843980498765	0.18204716266599308	lymphoMyeloid	NFmid	fold	Ulzm-peak	lincrna
12	precision_mean	0.6261580695460192	0.6368146921648046	0.4362913410348279	0.7921471413334505	lymphoMyeloid	NFmid	fold	Ulzm-peak	lincrna
13	precision_std	0.09618841685750498	0.09122426165223144	0.06717291347884997	0.1458135252721681	lymphoMyeloid	NFmid	fold	Ulzm-peak	lincrna
14	recall_mean	0.5413151921034742	0.5341067309498613	0.3246832892744449	0.7627336813069138	lymphoMyeloid	NFmid	fold	Ulzm-peak	lincrna
15	recall_std	0.12724399041346368	0.11117743406663108	0.07555456426435915	0.32240537112734624	lymphoMyeloid	NFmid	fold	Ulzm-peak	lincrna
16	accuracy_mean	0.5804221132897603	0.57775	0.4228333333333333	0.772	nonLymphoMyeloid	NFmid	fold	Ulzm-peak	lincrna
17	accuracy_std	0.052169616795826296	0.051543940262438005	0.04147422224841727	0.0648425443328341	nonLymphoMyeloid	NFmid	fold	Ulzm-peak	lincrna
18	f1_mean	0.5332063472721325	0.527462955628043	0.36701756341820896	0.7533269275749755	nonLymphoMyeloid	NFmid	fold	Ulzm-peak	lincrna
