	performance	mean	median	min	max	ontologyGroup	group	sortingMethod	features	rna_type
0	accuracy_mean	0.7487118155619595	0.7699999999999999	0.464	0.9376666666666668	all	NFb	mann_whitney_pval	Ulzm-peaks	lincrna
1	accuracy_std	0.04670677145752391	0.046121518236550335	0.02586503431275512	0.08020996751581992	all	NFb	mann_whitney_pval	Ulzm-peaks	lincrna
2	f1_mean	0.7244202488193467	0.7463719858603456	0.4392981781978532	0.9362235125645704	all	NFb	mann_whitney_pval	Ulzm-peaks	lincrna
3	f1_std	0.058038628301850664	0.0563026985079125	0.02808347965546348	0.13043490706634994	all	NFb	mann_whitney_pval	Ulzm-peaks	lincrna
4	precision_mean	0.7885413874247263	0.8105370572455203	0.4662257328035677	0.9606810029786864	all	NFb	mann_whitney_pval	Ulzm-peaks	lincrna
5	precision_std	0.0777277137320932	0.07598518318162836	0.03234558582297741	0.14483181411258705	all	NFb	mann_whitney_pval	Ulzm-peaks	lincrna
6	recall_mean	0.6832770233945197	0.7002684921911324	0.3718240994990916	0.9364636181786874	all	NFb	mann_whitney_pval	Ulzm-peaks	lincrna
7	recall_std	0.08627890951009519	0.08127149263124135	0.04211140431644121	0.23600276100969764	all	NFb	mann_whitney_pval	Ulzm-peaks	lincrna
8	accuracy_mean	0.7352340425531915	0.7398333333333333	0.6033333333333333	0.9111666666666668	lymphoMyeloid	NFb	mann_whitney_pval	Ulzm-peaks	lincrna
9	accuracy_std	0.047918492698743265	0.04655462741053068	0.029255104018121526	0.08020996751581992	lymphoMyeloid	NFb	mann_whitney_pval	Ulzm-peaks	lincrna
10	f1_mean	0.7118952117740612	0.7190196707268274	0.5683176560871306	0.9040247754136376	lymphoMyeloid	NFb	mann_whitney_pval	Ulzm-peaks	lincrna
11	f1_std	0.05839217921648994	0.0561035548103512	0.032919669204434565	0.0861424866685996	lymphoMyeloid	NFb	mann_whitney_pval	Ulzm-peaks	lincrna
12	precision_mean	0.7740668680242553	0.7863083941011462	0.6094092299367908	0.9606810029786864	lymphoMyeloid	NFb	mann_whitney_pval	Ulzm-peaks	lincrna
13	precision_std	0.08003013808588627	0.07966244346815486	0.03234558582297741	0.11014213277904147	lymphoMyeloid	NFb	mann_whitney_pval	Ulzm-peaks	lincrna
14	recall_mean	0.6715556930809232	0.6678475666889645	0.5107426789811218	0.8557790321842611	lymphoMyeloid	NFb	mann_whitney_pval	Ulzm-peaks	lincrna
15	recall_std	0.08586625906051357	0.08280115648153835	0.05348634127757722	0.1346889700817092	lymphoMyeloid	NFb	mann_whitney_pval	Ulzm-peaks	lincrna
16	accuracy_mean	0.7508233333333333	0.7749166666666666	0.464	0.9376666666666668	nonLymphoMyeloid	NFb	mann_whitney_pval	Ulzm-peaks	lincrna
17	accuracy_std	0.046516935129732886	0.04596193962879272	0.02586503431275512	0.07605023924281164	nonLymphoMyeloid	NFb	mann_whitney_pval	Ulzm-peaks	lincrna
18	f1_mean	0.7263825046231083	0.752695317172405	0.4392981781978532	0.9362235125645704	nonLymphoMyeloid	NFb	mann_whitney_pval	Ulzm-peaks	lincrna
19	f1_std	0.05798323865855717	0.05639960207669936	0.02808347965546348	0.13043490706634994	nonLymphoMyeloid	NFb	mann_whitney_pval	Ulzm-peaks	lincrna
20	precision_mean	0.7908090621308003	0.8135579459690505	0.4662257328035677	0.9550238391194609	nonLymphoMyeloid	NFb	mann_whitney_pval	Ulzm-peaks	lincrna
21	precision_std	0.07736700058333228	0.074578205842296	0.033252380686308404	0.14483181411258705	nonLymphoMyeloid	NFb	mann_whitney_pval	Ulzm-peaks	lincrna
22	recall_mean	0.6851133651436498	0.7032587047519905	0.3718240994990916	0.9364636181786874	nonLymphoMyeloid	NFb	mann_whitney_pval	Ulzm-peaks	lincrna
23	recall_std	0.08634355808052964	0.08114159769780432	0.04211140431644121	0.23600276100969764	nonLymphoMyeloid	NFb	mann_whitney_pval	Ulzm-peaks	lincrna
24	accuracy_mean	-0.015589290780141818	-0.035083333333333244	0.13933333333333325	-0.026499999999999968	Delta	NFb	mann_whitney_pval	Ulzm-peaks	lincrna
25	accuracy_std	0.0014015575690103782	0.0005926877817379606	0.0033900697053664067	0.004159728273008284	Delta	NFb	mann_whitney_pval	Ulzm-peaks	lincrna
26	f1_mean	-0.01448729284904704	-0.033675646445577634	0.12901947788927737	-0.0321987371509328	Delta	NFb	mann_whitney_pval	Ulzm-peaks	lincrna
27	f1_std	0.0004089405579327729	-0.0002960472663481595	0.004836189548971085	-0.044292420397750346	Delta	NFb	mann_whitney_pval	Ulzm-peaks	lincrna
28	precision_mean	-0.016742194106544983	-0.027249551867904342	0.1431834971332231	0.005657163859225545	Delta	NFb	mann_whitney_pval	Ulzm-peaks	lincrna
29	precision_std	0.0026631375025539944	0.005084237625858856	-0.0009067948633309925	-0.03468968133354558	Delta	NFb	mann_whitney_pval	Ulzm-peaks	lincrna
30	recall_mean	-0.013557672062726622	-0.03541113806302598	0.13891857948203018	-0.0806845859944263	Delta	NFb	mann_whitney_pval	Ulzm-peaks	lincrna
31	recall_std	-0.0004772990200160726	0.0016595587837340275	0.011374936961136006	-0.10131379092798845	Delta	NFb	mann_whitney_pval	Ulzm-peaks	lincrna
0	accuracy_mean	0.7494538904899135	0.7745000000000001	0.4776666666666667	0.941	all	bNF	mann_whitney_pval	Ulz	lincrna
1	accuracy_std	0.04973540893777161	0.045255754698527946	0.025703436864876	0.18708843719838308	all	bNF	mann_whitney_pval	Ulz	lincrna
2	f1_mean	0.7520178882671857	0.7820033257977382	0.3444255754581713	0.9406815062213034	all	bNF	mann_whitney_pval	Ulz	lincrna
3	f1_std	0.06789036410075618	0.04726194379349784	0.026849288236444887	0.3608717589281728	all	bNF	mann_whitney_pval	Ulz	lincrna
4	precision_mean	0.7184109545906638	0.7469523627358964	0.3043417801949536	0.9531654631837924	all	bNF	mann_whitney_pval	Ulz	lincrna
5	precision_std	0.08470450581853341	0.0678078470494943	0.03838419454680486	0.3502081941217653	all	bNF	mann_whitney_pval	Ulz	lincrna
6	recall_mean	0.8094992034883214	0.8368436963689359	0.4825484358447798	0.9560785343331104	all	bNF	mann_whitney_pval	Ulz	lincrna
7	recall_std	0.09801111849445193	0.06741963737838126	0.03738224745906567	0.4842044266671698	all	bNF	mann_whitney_pval	Ulz	lincrna
8	accuracy_mean	0.7323085106382977	0.7556666666666668	0.4776666666666667	0.9051666666666668	lymphoMyeloid	bNF	mann_whitney_pval	Ulz	lincrna
9	accuracy_std	0.05410668551385949	0.04633333333333333	0.03159597372380784	0.17682846364642646	lymphoMyeloid	bNF	mann_whitney_pval	Ulz	lincrna
10	f1_mean	0.7276642166257774	0.7684700505276658	0.3444255754581713	0.9085495610524468	lymphoMyeloid	bNF	mann_whitney_pval	Ulz	lincrna
11	f1_std	0.08044022451943325	0.04912874928212485	0.030133920106220787	0.3520630068414849	lymphoMyeloid	bNF	mann_whitney_pval	Ulz	lincrna
12	precision_mean	0.7059532849672795	0.7285821904279416	0.3997245664279031	0.8680196961123521	lymphoMyeloid	bNF	mann_whitney_pval	Ulz	lincrna
13	precision_std	0.09839416723592631	0.0698935063600805	0.04994583996688679	0.3502081941217653	lymphoMyeloid	bNF	mann_whitney_pval	Ulz	lincrna
14	recall_mean	0.7859967083218661	0.8163490703622507	0.5045385391937892	0.9560785343331104	lymphoMyeloid	bNF	mann_whitney_pval	Ulz	lincrna
15	recall_std	0.1145287373077034	0.0717312291409934	0.03976756386475512	0.4842044266671698	lymphoMyeloid	bNF	mann_whitney_pval	Ulz	lincrna
16	accuracy_mean	0.75214	0.7811666666666666	0.4863333333333335	0.941	nonLymphoMyeloid	bNF	mann_whitney_pval	Ulz	lincrna
17	accuracy_std	0.04905057560751785	0.04505783304251508	0.025703436864876	0.18708843719838308	nonLymphoMyeloid	bNF	mann_whitney_pval	Ulz	lincrna
18	f1_mean	0.7558332968243396	0.7861488229619722	0.3663508710645185	0.9406815062213034	nonLymphoMyeloid	bNF	mann_whitney_pval	Ulz	lincrna
19	f1_std	0.06592421930183011	0.047009426277173236	0.026849288236444887	0.3608717589281728	nonLymphoMyeloid	bNF	mann_whitney_pval	Ulz	lincrna
20	precision_mean	0.720362656164994	0.7507336940151689	0.3043417801949536	0.9531654631837924	nonLymphoMyeloid	bNF	mann_whitney_pval	Ulz	lincrna
21	precision_std	0.08255979219647519	0.06749105348035539	0.03838419454680486	0.3424524161748295	nonLymphoMyeloid	bNF	mann_whitney_pval	Ulz	lincrna
22	recall_mean	0.8131812610643995	0.8381876032237576	0.4825484358447798	0.9469364880075456	nonLymphoMyeloid	bNF	mann_whitney_pval	Ulz	lincrna
23	recall_std	0.09542335821370922	0.06730309334752146	0.03738224745906567	0.4620216387326493	nonLymphoMyeloid	bNF	mann_whitney_pval	Ulz	lincrna
24	accuracy_mean	-0.019831489361702315	-0.025499999999999745	-0.008666666666666822	-0.03583333333333316	Delta	bNF	mann_whitney_pval	Ulz	lincrna
25	accuracy_std	0.005056109906341644	0.0012755002908182503	0.005892536858931839	-0.010259973551956625	Delta	bNF	mann_whitney_pval	Ulz	lincrna
26	f1_mean	-0.028169080198562235	-0.017678772434306378	-0.021925295606347206	-0.032131945168856646	Delta	bNF	mann_whitney_pval	Ulz	lincrna
27	f1_std	0.014516005217603142	0.002119323004951615	0.0032846318697759003	-0.00880875208668791	Delta	bNF	mann_whitney_pval	Ulz	lincrna
28	precision_mean	-0.01440937119771446	-0.022151503587227284	0.09538278623294949	-0.08514576707144028	Delta	bNF	mann_whitney_pval	Ulz	lincrna
29	precision_std	0.01583437503945112	0.0024024528797251116	0.01156164542008193	0.007755777946935771	Delta	bNF	mann_whitney_pval	Ulz	lincrna
30	recall_mean	-0.027184552742533397	-0.021838532861506943	0.021990103349009416	0.009142046325564812	Delta	bNF	mann_whitney_pval	Ulz	lincrna
31	recall_std	0.01910537909399418	0.004428135793471941	0.0023853164056894527	0.022182787934520498	Delta	bNF	mann_whitney_pval	Ulz	lincrna
0	accuracy_mean	0.562162343900096	0.557	0.4676666666666667	0.8400000000000002	all	PFmid	fold	final	lincrna
1	accuracy_std	0.0539519478190922	0.05371193742756096	0.04078772963636109	0.06893052057446444	all	PFmid	fold	final	lincrna
2	f1_mean	0.5924064280927113	0.5942968947475974	0.4833556351295073	0.8369415513333824	all	PFmid	fold	final	lincrna
3	f1_std	0.06795927889750224	0.0659074130820324	0.04288862355688089	0.11350518303512355	all	PFmid	fold	final	lincrna
4	precision_mean	0.5577243168532926	0.5546453371400777	0.4800330733745437	0.8412337274125531	all	PFmid	fold	final	lincrna
5	precision_std	0.07541909970588301	0.07310519363227155	0.051345396821792566	0.11549941397481135	all	PFmid	fold	final	lincrna
6	recall_mean	0.6671599156048438	0.6745992592029101	0.4893858298135754	0.8463589329134558	all	PFmid	fold	final	lincrna
7	recall_std	0.14295550942531005	0.1399524412927724	0.05573383373032459	0.2269239147291117	all	PFmid	fold	final	lincrna
8	accuracy_mean	0.5881631205673759	0.5633333333333332	0.4983333333333333	0.8400000000000002	lymphoMyeloid	PFmid	fold	final	lincrna
9	accuracy_std	0.053930395857282896	0.05415487051041668	0.04078772963636109	0.06893052057446444	lymphoMyeloid	PFmid	fold	final	lincrna
10	f1_mean	0.5907865644633241	0.5794822386148827	0.4921928531569618	0.8369415513333824	lymphoMyeloid	PFmid	fold	final	lincrna
11	f1_std	0.0670337976918121	0.06475391839756839	0.045671772420378016	0.08924976757388642	lymphoMyeloid	PFmid	fold	final	lincrna
12	precision_mean	0.5929834467578498	0.5629076273770955	0.5049187677462441	0.8412337274125531	lymphoMyeloid	PFmid	fold	final	lincrna
13	precision_std	0.08545054947881175	0.08454820022632764	0.06198550160558621	0.10315798066352558	lymphoMyeloid	PFmid	fold	final	lincrna
14	recall_mean	0.6173216203975829	0.5955749311646336	0.491916576063026	0.8378175804038911	lymphoMyeloid	PFmid	fold	final	lincrna
15	recall_std	0.12532433700272472	0.12338737249559435	0.05573383373032459	0.19195153384183844	lymphoMyeloid	PFmid	fold	final	lincrna
16	accuracy_mean	0.558088888888889	0.5555833333333333	0.4676666666666667	0.6838333333333335	nonLymphoMyeloid	PFmid	fold	final	lincrna
17	accuracy_std	0.05395532429310899	0.053646864794197065	0.04254931779058796	0.06675390125927723	nonLymphoMyeloid	PFmid	fold	final	lincrna
18	f1_mean	0.5926602067279819	0.596909441777569	0.4833556351295073	0.7101820714027981	nonLymphoMyeloid	PFmid	fold	final	lincrna
19	f1_std	0.06810427095306036	0.06599524892338457	0.04288862355688089	0.11350518303512355	nonLymphoMyeloid	PFmid	fold	final	lincrna
20	precision_mean	0.5522003865015789	0.5512296100159331	0.4800330733745437	0.7050068518415875	nonLymphoMyeloid	PFmid	fold	final	lincrna
21	precision_std	0.07384750590812417	0.0719157511876428	0.051345396821792566	0.11549941397481135	nonLymphoMyeloid	PFmid	fold	final	lincrna
22	recall_mean	0.6749679151873146	0.681174135522379	0.4893858298135754	0.8463589329134558	nonLymphoMyeloid	PFmid	fold	final	lincrna
23	recall_std	0.14571772643818176	0.14356808172767713	0.08669735075247853	0.2269239147291117	nonLymphoMyeloid	PFmid	fold	final	lincrna
24	accuracy_mean	0.030074231678486885	0.007749999999999924	0.03066666666666662	0.15616666666666668	Delta	PFmid	fold	final	lincrna
25	accuracy_std	-2.4928435826090944e-05	0.0005080057162196172	-0.0017615881542268688	0.0021766193151872143	Delta	PFmid	fold	final	lincrna
26	f1_mean	-0.0018736422646578044	-0.01742720316268631	0.008837218027454519	0.12675947993058434	Delta	PFmid	fold	final	lincrna
27	f1_std	-0.0010704732612482615	-0.001241330525816181	0.002783148863497127	-0.024255415461237134	Delta	PFmid	fold	final	lincrna
28	precision_mean	0.040783060256270875	0.011678017361162474	0.024885694371700406	0.13622687557096558	Delta	PFmid	fold	final	lincrna
29	precision_std	0.011603043570687588	0.012632449038684837	0.010640104783793645	-0.012341433311285774	Delta	PFmid	fold	final	lincrna
30	recall_mean	-0.05764629478973171	-0.08559920435774548	0.0025307462494505994	-0.00854135250956467	Delta	PFmid	fold	final	lincrna
31	recall_std	-0.020393389435457043	-0.020180709232082775	-0.03096351702215394	-0.03497238088727325	Delta	PFmid	fold	final	lincrna
0	accuracy_mean	0.8752574447646494	0.8876666666666668	0.4908333333333335	0.9646666666666668	all	NFlb	fold	Ulz	lincrna
1	accuracy_std	0.040151131624882104	0.0348883138664574	0.02111871208194287	0.21797043632362414	all	NFlb	fold	Ulz	lincrna
2	f1_mean	0.8600013498413228	0.8774771785633361	0.35337803363757325	0.9640543539752364	all	NFlb	fold	Ulz	lincrna
3	f1_std	0.05088475211531259	0.040139963929354976	0.02060082368665879	0.3875795421871621	all	NFlb	fold	Ulz	lincrna
4	precision_mean	0.931604300928667	0.9510791308074922	0.3847629657301531	0.976328569853538	all	NFlb	fold	Ulz	lincrna
5	precision_std	0.04958595439874125	0.03691347355474466	0.024964334743568545	0.3935327122559953	all	NFlb	fold	Ulz	lincrna
6	recall_mean	0.8081144199759166	0.8230339985830836	0.5038012900814215	0.9581115463290552	all	NFlb	fold	Ulz	lincrna
7	recall_std	0.07701208278284129	0.06432943650160734	0.03144660670942916	0.4823178976449703	all	NFlb	fold	Ulz	lincrna
8	accuracy_mean	0.8752021276595744	0.8835000000000002	0.5685000000000001	0.9646666666666668	lymphoMyeloid	NFlb	fold	Ulz	lincrna
9	accuracy_std	0.03985272373566123	0.034830940906677266	0.02111871208194287	0.21152744765422546	lymphoMyeloid	NFlb	fold	Ulz	lincrna
10	f1_mean	0.8601453435616405	0.8742363179032863	0.44721398164201936	0.9640543539752364	lymphoMyeloid	NFlb	fold	Ulz	lincrna
11	f1_std	0.04935177706297311	0.04007040438208306	0.02060082368665879	0.3875795421871621	lymphoMyeloid	NFlb	fold	Ulz	lincrna
12	precision_mean	0.9304246496827696	0.9473172165244436	0.3847629657301531	0.9724496404754004	lymphoMyeloid	NFlb	fold	Ulz	lincrna
13	precision_std	0.04846722294835017	0.03855076514326116	0.02540180946364385	0.3707108118297831	lymphoMyeloid	NFlb	fold	Ulz	lincrna
14	recall_mean	0.807885959131444	0.8185106037782605	0.5899260652670815	0.9581115463290552	lymphoMyeloid	NFlb	fold	Ulz	lincrna
15	recall_std	0.07498167267176602	0.0616086732492335	0.03144660670942916	0.4823178976449703	lymphoMyeloid	NFlb	fold	Ulz	lincrna
16	accuracy_mean	0.8752661111111112	0.8877500000000002	0.4908333333333335	0.9576666666666668	nonLymphoMyeloid	NFlb	fold	Ulz	lincrna
17	accuracy_std	0.04019788219419338	0.03496980571099069	0.021609540074287142	0.21797043632362414	nonLymphoMyeloid	NFlb	fold	Ulz	lincrna
18	f1_mean	0.8599787908251396	0.8776200713654618	0.35337803363757325	0.9562091611678486	nonLymphoMyeloid	NFlb	fold	Ulz	lincrna
19	f1_std	0.051124918206845775	0.040368170984457316	0.02356725596558814	0.37074998686868266	nonLymphoMyeloid	NFlb	fold	Ulz	lincrna
20	precision_mean	0.931789112957191	0.9526375781835292	0.4109316464934215	0.976328569853538	nonLymphoMyeloid	NFlb	fold	Ulz	lincrna
21	precision_std	0.04976122232596919	0.036643782625761394	0.024964334743568545	0.3935327122559953	nonLymphoMyeloid	NFlb	fold	Ulz	lincrna
22	recall_mean	0.808150212174884	0.8244784877147061	0.5038012900814215	0.9435163926704978	nonLymphoMyeloid	NFlb	fold	Ulz	lincrna
23	recall_std	0.07733018036690975	0.06460187798920966	0.036959811011581946	0.4755486180715634	nonLymphoMyeloid	NFlb	fold	Ulz	lincrna
24	accuracy_mean	-6.398345153679763e-05	-0.004249999999999976	0.0776666666666666	0.007000000000000006	Delta	NFlb	fold	Ulz	lincrna
25	accuracy_std	-0.00034515845853214794	-0.00013886480431342385	-0.000490827992344272	-0.006442988669398686	Delta	NFlb	fold	Ulz	lincrna
26	f1_mean	0.0001665527365009023	-0.003383753462175565	0.09383594800444611	0.007845192807387824	Delta	NFlb	fold	Ulz	lincrna
27	f1_std	-0.0017731411438726627	-0.0002977666023742595	-0.00296643227892935	0.01682955531847946	Delta	NFlb	fold	Ulz	lincrna
28	precision_mean	-0.0013644632744214125	-0.005320361659085671	-0.026168680763268393	-0.0038789293781376077	Delta	NFlb	fold	Ulz	lincrna
29	precision_std	-0.0012939993776190234	0.0019069825174997668	0.00043747472007530513	-0.022821900426212183	Delta	NFlb	fold	Ulz	lincrna
30	recall_mean	-0.00026425304344002143	-0.00596788393644565	0.08612477518565997	0.014595153658557347	Delta	NFlb	fold	Ulz	lincrna
31	recall_std	-0.002348507695143734	-0.002993204739976163	-0.005513204302152783	0.0067692795734068945	Delta	NFlb	fold	Ulz	lincrna
0	accuracy_mean	0.5871200768491835	0.586	0.43616666666666665	0.7713333333333332	all	NFmid	fold	Ulzm-peak	lincrna
1	accuracy_std	0.05197630326597804	0.0517673749683245	0.04012861267917888	0.06435038634089328	all	NFmid	fold	Ulzm-peak	lincrna
2	f1_mean	0.5394385210840837	0.5349729406380208	0.3941785915378382	0.7635944157613724	all	NFmid	fold	Ulzm-peak	lincrna
3	f1_std	0.07495208844906476	0.07209094211522589	0.04931276591347228	0.1865437689583588	all	NFmid	fold	Ulzm-peak	lincrna
4	precision_mean	0.6134967932358831	0.6176574502623017	0.4213189136785341	0.7984540526103551	all	NFmid	fold	Ulzm-peak	lincrna
5	precision_std	0.0985183496290416	0.09711167745728276	0.06894338122599318	0.17693921542970306	all	NFmid	fold	Ulzm-peak	lincrna
6	recall_mean	0.5068151246350875	0.4937959680154402	0.35225528000919154	0.7542547204987318	all	NFmid	fold	Ulzm-peak	lincrna
7	recall_std	0.12005683789023643	0.10966287483862404	0.0713845355160335	0.2978623033594973	all	NFmid	fold	Ulzm-peak	lincrna
8	accuracy_mean	0.6065141843971632	0.6208333333333333	0.4783333333333333	0.7713333333333332	lymphoMyeloid	NFmid	fold	Ulzm-peak	lincrna
9	accuracy_std	0.051885872826367724	0.051674999328065366	0.042825226210727714	0.06365073971814204	lymphoMyeloid	NFmid	fold	Ulzm-peak	lincrna
10	f1_mean	0.565482420949065	0.5801166909101777	0.41120297412632895	0.7635944157613724	lymphoMyeloid	NFmid	fold	Ulzm-peak	lincrna
11	f1_std	0.07258434272902936	0.06919546296885101	0.050007695684018284	0.1523119733137376	lymphoMyeloid	NFmid	fold	Ulzm-peak	lincrna
12	precision_mean	0.6284285921146605	0.6442191304080721	0.4637645116268658	0.7805922049509487	lymphoMyeloid	NFmid	fold	Ulzm-peak	lincrna
13	precision_std	0.09805012981688874	0.09600006812839762	0.07232240104323669	0.14172777455661634	lymphoMyeloid	NFmid	fold	Ulzm-peak	lincrna
14	recall_mean	0.5395741404965466	0.5293244712447802	0.35728378541929984	0.7542547204987318	lymphoMyeloid	NFmid	fold	Ulzm-peak	lincrna
15	recall_std	0.11789879151391362	0.1058716047620831	0.07261142165296257	0.29103407142585225	lymphoMyeloid	NFmid	fold	Ulzm-peak	lincrna
16	accuracy_mean	0.5840816666666667	0.58225	0.43616666666666665	0.7695000000000001	nonLymphoMyeloid	NFmid	fold	Ulzm-peak	lincrna
17	accuracy_std	0.05199047070151699	0.05177072842917736	0.04012861267917888	0.06435038634089328	nonLymphoMyeloid	NFmid	fold	Ulzm-peak	lincrna
